seed_id,route_pair_id,n_A,n_B,admissible_edges,max_matched_slots,median_cost_units,cell_status,bank_id,unmatched_count
SEED_ICLR2026_474815daf1d4096ff78b7e4fdd2086a5,R4,1,6,6,1,169447,MEASURED,ed608c366b347563db456b3c478193c03690f0b2dc64e74d73cecf0bb55f4b6e,5
SEED_ICLR2026_474ada926b331d78f06d95e8913111cc,R1,26,2,42,2,76500.5,MEASURED,534801a5941ccca78c0c524921ccdc11e427a42397a4fa7b6603f6e0d9459ae9,24
SEED_ICLR2026_474ada926b331d78f06d95e8913111cc,R2,26,1,26,1,24673,MEASURED,dc1f2c56544014c7e90f7e57d1553b57adc947ae992921fac0f41ded1c56e39f,25
SEED_ICLR2026_474ada926b331d78f06d95e8913111cc,R3,26,2,50,2,30850.0,MEASURED,9dc5ba6b8f231309a7a082e92af64d86a9679d620206c2ca449f94458a015008,24
SEED_ICLR2026_474ada926b331d78f06d95e8913111cc,R4,2,2,4,2,174107.0,MEASURED,9d4df1590c0c183776862eb9d7149c0755ee962a9542bbce0894a4f96fe904da,0
SEED_ICLR2026_47678cf4a2d9bce711b6d59337427dea,R1,23,1,20,1,169290,MEASURED,c164a2f52e7cd593294f6718abaaae2c5a357c6c734157d1409e889b9be283ec,22
SEED_ICLR2026_47678cf4a2d9bce711b6d59337427dea,R2,23,8,180,8,66545.5,MEASURED,e4e632dad7aed0015c363f6f5e85947b084852b988ffc7f3186682b58d129ed9,15
SEED_ICLR2026_47678cf4a2d9bce711b6d59337427dea,R3,23,2,45,2,129369.5,MEASURED,f24cbc6629831b9e462faf0b7b1a38f1b1c9e76156100b2fe727899698f4a0ea,21
SEED_ICLR2026_47678cf4a2d9bce711b6d59337427dea,R4,1,2,2,1,337880,MEASURED,e51bc360cb648e17c0ebd3eec51ecfb42131283e8ed2084203845c86d725a842,1
SEED_ICLR2026_476ab8f369e489c04187ba84f68cfa68,R1,41,2,70,2,228627.5,MEASURED,f10a59246bc07ee215818d6386c6e9871443413fa5fc14bb702f9e1460fd897f,39
SEED_ICLR2026_476ab8f369e489c04187ba84f68cfa68,R2,41,15,534,15,103420,MEASURED,1f334dbbf215f80886246e014fca5cdee2feefe22577876b1dfeb3c26ae526d7,26
SEED_ICLR2026_476ab8f369e489c04187ba84f68cfa68,R3,41,6,186,6,75003.0,MEASURED,0cadb20d59c96c40bfff381ec9d1245861c38f85966e299a8eaf75d011cff423,35
SEED_ICLR2026_476ab8f369e489c04187ba84f68cfa68,R4,2,6,9,2,254490.5,MEASURED,73b8177a5bf4a7a5aca89af353969d729a34655a32bc6de9f760132bd1be18c3,4
SEED_ICLR2026_476c9ac41c967332dd28fb844e166b34,R1,24,1,20,1,25649,MEASURED,2c48588c795803df7f8ce759c75ef1a42279daf6f4e5e65eeb1add0eab09b24d,23
SEED_ICLR2026_476c9ac41c967332dd28fb844e166b34,R2,24,0,0,0,,MEASURED,4e5a85d087f447ad874cbad9cfb45a557da71058488556f06425e3babb55aed6,24
SEED_ICLR2026_476c9ac41c967332dd28fb844e166b34,R3,24,5,114,5,71071,MEASURED,b9dd2f047861cb70076c39de107c1c0b3ef8a05cc24e2112c036053b783e98a2,19
SEED_ICLR2026_476c9ac41c967332dd28fb844e166b34,R4,1,5,5,1,174520,MEASURED,00374668bd164eb045ec518d797867490d186f5ea6c0509bcb9eb50a4f55bd97,4
SEED_ICLR2026_47795c4ae2f7d07ea2fb0d11fa2c3c90,R1,30,0,0,0,,MEASURED,7994e6d1a7efabef4dcec7411c3c53c4a5fbd6ddc5d1a3372bc67226fc774262,30
SEED_ICLR2026_47795c4ae2f7d07ea2fb0d11fa2c3c90,R2,30,8,221,8,47786.0,MEASURED,8e3259ea01eae2cf1646a285474827344a3f935a27aa4ba13f3f573d43830c50,22
SEED_ICLR2026_47795c4ae2f7d07ea2fb0d11fa2c3c90,R3,30,1,27,1,121464,MEASURED,e4d34206324ff4522734fa828eda8fff432736a1a75d2418c552e6884d3fc16f,29
SEED_ICLR2026_47795c4ae2f7d07ea2fb0d11fa2c3c90,R4,0,1,0,0,,MEASURED,8dd4c54c9a8bd32f6554f572b64ecd8455117bbf49fd1c098fef139d630d73ea,1
SEED_ICLR2026_478b06f60662d3cdc1d4f15d4587173a,R1,43,0,0,0,,MEASURED,4fe13f44a2bed79bd6fd8536e5418a4b6c9d61a02f8c2d895cf1805219ec7170,43
SEED_ICLR2026_478b06f60662d3cdc1d4f15d4587173a,R2,43,16,641,16,24155.5,MEASURED,8a368292d12b946ae1b3dafeb83505b1270c9a9b909cfd84416b053186e0a8eb,27
SEED_ICLR2026_478b06f60662d3cdc1d4f15d4587173a,R3,43,1,42,1,156585,MEASURED,7d0bbf58545bd5cdc9dcb3338506b91017ff2b8f747e209d61c5b3424468eb60,42
SEED_ICLR2026_478b06f60662d3cdc1d4f15d4587173a,R4,0,1,0,0,,MEASURED,d33e78cc6ba6d5d0d1745f72b2d2a3a792164ae89c97a9127ed0b302e8224864,1
SEED_ICLR2026_47a2d4257a8cdd04d17ecbafdbb187b9,R1,34,1,33,1,41625,MEASURED,5cfa45f8fa3aeaed680a74b639723c6b5985ecfc03d859fb98ce3c2236fe8688,33
SEED_ICLR2026_47a2d4257a8cdd04d17ecbafdbb187b9,R2,34,6,167,6,76447.5,MEASURED,7e5956204dc08fb8fd37cf14490f56873fd8d1d4ed0d36a550d7682c1d80ebff,28
SEED_ICLR2026_47a2d4257a8cdd04d17ecbafdbb187b9,R3,34,4,121,4,78476.5,MEASURED,eff2b0e7faff027b41ca9057706ea59904e7a0afac2cc3064232ddb992ea58fa,30
SEED_ICLR2026_47a2d4257a8cdd04d17ecbafdbb187b9,R4,1,4,3,1,383800,MEASURED,7caf943d8d1a1901402482013d2aaea03d108cf3572db74d6e4de5489d9c2de9,3
SEED_ICLR2026_47a89cb212e0607d773e6d2b380e1131,R1,45,1,43,1,23978,MEASURED,b16fd8e0ed15e118d2844967e2a4e27843719d1d1e0a68a7f00d986ebdb44e2f,44
SEED_ICLR2026_47a89cb212e0607d773e6d2b380e1131,R2,45,2,85,2,81527.5,MEASURED,6215775980f18ca396ab32fc7238efdbd73df3aeb4854174bc2573bb7be8b21f,43
SEED_ICLR2026_47a89cb212e0607d773e6d2b380e1131,R3,45,1,38,1,67427,MEASURED,1ec351d091f322b03a1d602ca96a0224f6248de1f87303e904bb175d437c5a6d,44
SEED_ICLR2026_47a89cb212e0607d773e6d2b380e1131,R4,1,1,1,1,358008,MEASURED,3b2b5a1d297eb9c5766a6abccf13d391bea314551a1a68af474b56ac5be29aba,0
SEED_ICLR2026_47be2f7904894411db3c024d92fb5d13,R1,22,0,0,0,,MEASURED,54707c776b02be07dea2abcbf85ede4e0daf1ea274f3c5f4c8770695bbd4374f,22
SEED_ICLR2026_47be2f7904894411db3c024d92fb5d13,R2,22,1,18,1,8418,MEASURED,05d9ae9be8b56b51553bf0b23baf787036796a4bcfe2d89821e58303e210393e,21
SEED_ICLR2026_47be2f7904894411db3c024d92fb5d13,R3,22,0,0,0,,MEASURED,cf3979115e783963e913a3224f43886ae9495d57672365d6c4e5768512d767a4,22
SEED_ICLR2026_47be2f7904894411db3c024d92fb5d13,R4,0,0,0,0,,MEASURED,e77e3df52d88a77fb6ea7c52d9afd7ad4ec9cc8ea1dade1cb3eaa3d8484faf1d,0
SEED_ICLR2026_47e288629a6996a17ce50b90a056a0e1,R1,20,0,0,0,,MEASURED,f610c37c3ddfe0dc65f6bb24e447c4777176dc08421d3d6230f39f07a6bcaf5d,20
SEED_ICLR2026_47e288629a6996a17ce50b90a056a0e1,R2,20,14,263,14,71916.0,MEASURED,79f4a7e604915be8dd710e0baafdc5405e51973f8f9a2adda0c41f55a1486283,6
SEED_ICLR2026_47e288629a6996a17ce50b90a056a0e1,R3,20,5,95,5,84871,MEASURED,5d85862e2741bffa82816d649ab9fcf6809e74338fc3dc8a6b4a6c2f7723262d,15
SEED_ICLR2026_47e288629a6996a17ce50b90a056a0e1,R4,0,5,0,0,,MEASURED,1abdd2d590dc832e17dc750650ee79e8bd6359e3d2ecd8421f73b38df8390e48,5
SEED_ICLR2026_47ee3941a6f1d23c39b788e0f450e2a7,R1,21,0,0,0,,MEASURED,05d4da6ed862f63b2985dbaac4e9379adc07f12877848521c079544d8932162c,21
SEED_ICLR2026_47ee3941a6f1d23c39b788e0f450e2a7,R2,21,5,96,5,62836,MEASURED,74e9f538ae1294cc248401a01d2cab5b57ea16eff3c6e0d281671ac731c2da3c,16
SEED_ICLR2026_47ee3941a6f1d23c39b788e0f450e2a7,R3,21,2,42,2,28418.5,MEASURED,8d503c565a1591ffbd325b42349cf57cd7809018084425f167569b069751bd39,19
SEED_ICLR2026_47ee3941a6f1d23c39b788e0f450e2a7,R4,0,2,0,0,,MEASURED,08cddfba5464c77fe101e590a78810c756a0ab523ff14daaafb13cc894a8bfaa,2
SEED_ICLR2026_47f30d67bce3e9824928267e9355420f,R1,20,0,0,0,,MEASURED,79b37c5c33a993c526ca9ee47ae72ac544ed00e297cea60147871e0beda5d240,20
SEED_ICLR2026_47f30d67bce3e9824928267e9355420f,R2,20,4,78,4,64385.0,MEASURED,a70252113bef4748a36c008b1169fac579f6130c068b717500b925cc30da7c05,16
SEED_ICLR2026_47f30d67bce3e9824928267e9355420f,R3,20,1,19,1,34010,MEASURED,db0f64d17af6468decfaa04a78ac942c0830b96bf53f229c148c42567df38bed,19
SEED_ICLR2026_47f30d67bce3e9824928267e9355420f,R4,0,1,0,0,,MEASURED,6c48844cc4a6168e3868b726b49bd71b4f82858654ccfa16d4115750cf238bc3,1
SEED_ICLR2026_47f8478e53a40b9ba830b113fea01fdf,R1,29,0,0,0,,MEASURED,3900235bef4d061c58e2389e021c377b0911d97a99f55dfd0accf79ee9153ed5,29
SEED_ICLR2026_47f8478e53a40b9ba830b113fea01fdf,R2,29,0,0,0,,MEASURED,99d9eaf3b4e3cf31b9134d014ca445535f0da11f841f441b4e98813a87689028,29
SEED_ICLR2026_47f8478e53a40b9ba830b113fea01fdf,R3,29,1,21,1,198805,MEASURED,1a278b8fedec0194676555d0c16d2eb41e62f7cb47308bdf2575649247afceb2,28
SEED_ICLR2026_47f8478e53a40b9ba830b113fea01fdf,R4,0,1,0,0,,MEASURED,558784ea577c9f8a49335c71628c394a57e1bb0e79cdc309fcbf3f9b9e505b20,1
SEED_ICLR2026_47fa77ed20ebe522b6c1a250c17ce89f,R1,21,3,57,3,69201,MEASURED,dbb7cabfa310056f69239d8537c676e8423df45f68011a7c3af039970ee54c88,18
SEED_ICLR2026_47fa77ed20ebe522b6c1a250c17ce89f,R2,21,12,234,12,89061.5,MEASURED,f61e3577896cd8469e2efec785c6bac3ae81da129b04aef918eb3479be1fd573,9
SEED_ICLR2026_47fa77ed20ebe522b6c1a250c17ce89f,R3,21,4,73,4,50641.5,MEASURED,606498a065deefffb9cbf1304056d1f7e8158edb04c77ebf260f12f63d978d23,17
SEED_ICLR2026_47fa77ed20ebe522b6c1a250c17ce89f,R4,3,4,11,3,125133,MEASURED,eceb494980e2e0d8f76dd6e62949c465f5893b95ac69d43dff4242983e79a848,1
SEED_ICLR2026_48050f08c8f654e473a02ddae936dfb5,R1,15,1,4,1,219775,MEASURED,f76a13aeab767144ba256372c031b25f2fb8fc3ba9af71faceeeafc8f75812a7,14
SEED_ICLR2026_48050f08c8f654e473a02ddae936dfb5,R2,15,3,40,3,66730,MEASURED,aa36f81c2eef12e7b8a9ebd20b059021fc5928291ac4b5f63b5e97be4a856c13,12
SEED_ICLR2026_48050f08c8f654e473a02ddae936dfb5,R3,15,1,13,1,81557,MEASURED,39400845e2f357fa01d9a1808a53ccb518cc2d1ed0332184c5752079645ee148,14
SEED_ICLR2026_48050f08c8f654e473a02ddae936dfb5,R4,1,1,1,1,499321,MEASURED,fcd1267da9b1d4bb54aee489fcef3e16754800347bae66cc3b5837167bda21e6,0
SEED_ICLR2026_482847908fd916b5b6b9e82525c773ad,R1,13,0,0,0,,MEASURED,e73afeec5d13b36713a499018ece22df2de4f0b7a5b27b7dcdb58331ed0c990b,13
SEED_ICLR2026_482847908fd916b5b6b9e82525c773ad,R2,13,2,17,2,218414.0,MEASURED,7ad4ca5e1d4f5f90e14bfea99c469cce0fa702a60fc9d7c94682f945cf8e5192,11
SEED_ICLR2026_482847908fd916b5b6b9e82525c773ad,R3,13,0,0,0,,MEASURED,de513eaf4f3abbce039bd6e1dc0ba5e26a546fe04292d6e272cc12fd29786e41,13
SEED_ICLR2026_482847908fd916b5b6b9e82525c773ad,R4,0,0,0,0,,MEASURED,d9e3ed1e422454d1bfd4690c6426c3a00dc02aa942f969451a99da7bd33140a2,0
SEED_ICLR2026_4830a9b95a2f63fc4b3fe09abc18f045,R1,24,3,67,3,59680,MEASURED,9f1d32e547b8f7899661a9d7009fce88029670ac12705b1fd315a1ef44088dd1,21
SEED_ICLR2026_4830a9b95a2f63fc4b3fe09abc18f045,R2,24,14,282,14,56592.5,MEASURED,2a45670c9c998ca4cdccbdfb505135ac105ebdd90dc24cf923ebbe5b0f24394c,10
SEED_ICLR2026_4830a9b95a2f63fc4b3fe09abc18f045,R3,24,1,24,1,23992,MEASURED,88cf66b2da8b66a5f33516c5a2941d83885df2e3e42b9909df543093e1df583c,23
SEED_ICLR2026_4830a9b95a2f63fc4b3fe09abc18f045,R4,3,1,3,1,68861,MEASURED,edfb96b0d87e0c92679ea2f114857cdb96985919e348e1510152f9ef68293798,2
SEED_ICLR2026_48644509339cb3076f7b0407c7588af6,R1,25,0,0,0,,MEASURED,ad52eeeb2acd9f4873a8c3b48e72d949445bca261ed9906487a0dbc50e36649e,25
SEED_ICLR2026_48644509339cb3076f7b0407c7588af6,R2,25,9,200,9,48643,MEASURED,31636dcf48a221be4156dde653ab4bab950a85689e20afdc88532a0cad9c0823,16
SEED_ICLR2026_48644509339cb3076f7b0407c7588af6,R3,25,2,44,2,100457.5,MEASURED,342a61a3fc2f7896cee20e1e9c8c690e8e69d0e3bb1f8582230547b4c5a63cf9,23
SEED_ICLR2026_48644509339cb3076f7b0407c7588af6,R4,0,2,0,0,,MEASURED,a69eaaf911b47bc4e6483657c3ddfadb6cdb6ad9e9c85ad492d4d3ac2ba46c76,2
SEED_ICLR2026_48736dba3b8d933fabbfdb4f22a7be71,R1,28,0,0,0,,MEASURED,370eb6a9858c000ab861c44af89410d15b5912f08919d96ec3a45b59999c1ddb,28
SEED_ICLR2026_48736dba3b8d933fabbfdb4f22a7be71,R2,28,8,215,8,63124.5,MEASURED,601b7d2e2b037c91bb6e31170aa1d61b7969918a415538fedb89e69a899bf7e6,20
SEED_ICLR2026_48736dba3b8d933fabbfdb4f22a7be71,R3,28,2,47,2,88121.0,MEASURED,af094f8c2b6e3a16372a96f905e654a718acffbc21f2f9321a91a83d2ca9c68f,26
SEED_ICLR2026_48736dba3b8d933fabbfdb4f22a7be71,R4,0,2,0,0,,MEASURED,6f1fa9598dcf3afb67984f4a431490b169eecfbaf6ad31aa4aa101963ed778ef,2
SEED_ICLR2026_4891a8027548eaeb10408f2b16907a83,R1,28,0,0,0,,MEASURED,c083adad35c51a239fd4f9c8e81adb64db38fd9e9d5fdeb40eb57e47b7d48403,28
SEED_ICLR2026_4891a8027548eaeb10408f2b16907a83,R2,28,2,55,2,124167.5,MEASURED,37540b55db0ea8381fdcfb2ea22b414ddee304f2035abf5f87c4eba04b26c774,26
SEED_ICLR2026_4891a8027548eaeb10408f2b16907a83,R3,28,3,65,3,170283,MEASURED,051735c5e5defdc71e696e9793a492aa6091b6bf7ea12e86035b600ad7a62be5,25
SEED_ICLR2026_4891a8027548eaeb10408f2b16907a83,R4,0,3,0,0,,MEASURED,f82f9303f7909b91097aa6669010b824d724f6e2edcd3f4b2b2f53a18dbcbc2a,3
SEED_ICLR2026_48acf4b231771e693f42305b4c9b4c9f,R1,50,0,0,0,,MEASURED,3adfeeed0885ee9300ece4daa526e56054c97de9d4ff8e69bd849c1e51d25160,50
SEED_ICLR2026_48acf4b231771e693f42305b4c9b4c9f,R2,50,6,285,6,64375.5,MEASURED,f06b85c755d6599ca6b1ba60b40227ec2e58be325f5542625d7aff36add14259,44
SEED_ICLR2026_48acf4b231771e693f42305b4c9b4c9f,R3,50,5,193,5,87701,MEASURED,4719a02dd88a219cea6ad7c409939a655a76bff7c7c4c86d7259ef8f9d7e22d0,45
SEED_ICLR2026_48acf4b231771e693f42305b4c9b4c9f,R4,0,5,0,0,,MEASURED,ba56cd74dcdba93bfc4a5313a62fc3755b3fda78d2732ee2b6babb7498ddae3a,5
SEED_ICLR2026_48bee7eb60cb3cc9949e36d545465cdf,R1,17,1,16,1,48634,MEASURED,9133ea34563a88429c317915b66eed155601e0582adbf92df9d73c9ac5aa7fbd,16
SEED_ICLR2026_48bee7eb60cb3cc9949e36d545465cdf,R2,17,1,16,1,117817,MEASURED,b9b75e8277133f544ec3716105ee5620bf984308e66b36cbff1f02932202072e,16
SEED_ICLR2026_48bee7eb60cb3cc9949e36d545465cdf,R3,17,1,14,1,69986,MEASURED,af9d4b707ebc2af2de7da9b63bac09b14fccad0a85e56161eaedfe92b2dce97a,16
SEED_ICLR2026_48bee7eb60cb3cc9949e36d545465cdf,R4,1,1,1,1,504648,MEASURED,e1f4331aefc997d0bfb0f86c7aa1dcc2b7cb881e65d023a632f551c8d5afb6cd,0
SEED_ICLR2026_48bf60a3667fecab5357286980379aca,R1,41,1,41,1,37251,MEASURED,51f2327e6aedeb1fc55332a83f66518e08e7c8addc2afe3b9461b5bab0616cae,40
SEED_ICLR2026_48bf60a3667fecab5357286980379aca,R2,41,16,607,16,68861.0,MEASURED,f90c59d011f58bf119889b1565b4fcadf468aa38eb5415e2de7e753e4d318123,25
SEED_ICLR2026_48bf60a3667fecab5357286980379aca,R3,41,4,148,4,129963.0,MEASURED,015840e1a683b1f1871a7e262a885e3e8d453329059469bc51fd077dce6e22be,37
SEED_ICLR2026_48bf60a3667fecab5357286980379aca,R4,1,4,4,1,128531,MEASURED,453fa0c9a56edc302e375df3793073bd7057e8b08324487fd94acc085058a08a,3
SEED_ICLR2026_48c218b01802a712ee8d7243d27fd9cf,R1,14,0,0,0,,MEASURED,fe15b05f5691c3cceeead31477d2b426c8695b6779279ecc278dfcfbd8f29332,14
SEED_ICLR2026_48c218b01802a712ee8d7243d27fd9cf,R2,14,4,36,4,179304.5,MEASURED,1ed9bc5379b122055482235baaf0fca85cb5dc932876d0e54fb6b7f5db71821f,10
SEED_ICLR2026_48c218b01802a712ee8d7243d27fd9cf,R3,14,14,144,14,158164.5,MEASURED,320c620464fe05bb5c02afcdd7d9049421e06046a0ea46466f3a91e48d2d11b1,0
SEED_ICLR2026_48c218b01802a712ee8d7243d27fd9cf,R4,0,14,0,0,,MEASURED,8298bd640cdf56b1afd1f267bbfee3b4a42510b29a73399a9fbad036fd0e25b7,14
SEED_ICLR2026_48c292f57f37569241ea9191a507031d,R1,53,2,92,2,110561.0,MEASURED,d9428cd642179cfa9971152d9311d235831ad34ef841cad76013ffcb61ad4b6b,51
SEED_ICLR2026_48c292f57f37569241ea9191a507031d,R2,53,12,620,12,26159.0,MEASURED,67e204911d0836ca845775e4df640f1a57c33e8f38e2176866f1a2233cddbad1,41
SEED_ICLR2026_48c292f57f37569241ea9191a507031d,R3,53,3,139,3,23477,MEASURED,f4c790914a8a5b468ed88a93163086df98c29d0bec0a5378645d6d0f93545913,50
SEED_ICLR2026_48c292f57f37569241ea9191a507031d,R4,2,3,5,2,272010.0,MEASURED,8824fabec06e2b19dc7e8ad9194da7bcd42fa103b531ba3748f02d232433a601,1
SEED_ICLR2026_48d467d310502791a97d05d1631c5b0f,R1,25,1,3,1,302765,MEASURED,0262fea94269921b7534940b902ea3ad61180ec181b566cc71a7bab1b7fad4fe,24
SEED_ICLR2026_48d467d310502791a97d05d1631c5b0f,R2,25,19,465,19,68014,MEASURED,e3b76414b7fe8eea075ac244f540e9773d69bd8f2b5a9ee365b68c381afbe187,6
SEED_ICLR2026_48d467d310502791a97d05d1631c5b0f,R3,25,3,70,3,36952,MEASURED,67982486b6c2b9ca9f6a6f03297d283394327b15315278172a7ee02b4b2c69af,22
SEED_ICLR2026_48d467d310502791a97d05d1631c5b0f,R4,1,3,1,1,270044,MEASURED,3a59bd3f06558afb011a062bf35c3500b365acdb4339f37bfaf3076bf77b23e0,2
SEED_ICLR2026_48fd58527b29c5c0ef2cae43065636e6,R1,21,2,42,2,48653.0,MEASURED,d96708af66dac1bc3d2e4f5fd0b134387bbc0daf0c52bd147c02b47d08f0b723,19
SEED_ICLR2026_48fd58527b29c5c0ef2cae43065636e6,R2,21,10,194,10,136641.5,MEASURED,d53acac55c3c908bcba3e91c5959cb87f80a8fc246bc62005f68f75905c2c598,11
SEED_ICLR2026_48fd58527b29c5c0ef2cae43065636e6,R3,21,4,78,4,128458.5,MEASURED,1934f0ba8a5627b346086cb06481149b122bff04d9315f9d60962328df1f43b8,17
SEED_ICLR2026_48fd58527b29c5c0ef2cae43065636e6,R4,2,4,8,2,440690.5,MEASURED,080493a869396954c51adc0daf7899ef01b477f224aef8be177461f33868b42e,2
SEED_ICLR2026_490a4d70704b54ea28a8e6637a25c849,R1,71,2,131,2,24421.0,MEASURED,d31a64139a491aaf4c2f2e0b23a4608bb475d5b7e8eaae0c7c0172a83e4445d8,69
SEED_ICLR2026_490a4d70704b54ea28a8e6637a25c849,R2,71,18,1151,18,38702.5,MEASURED,686260171c508073ec42f39df5a2775a46a6bda3eb794990f3b550db33c12c0e,53
SEED_ICLR2026_490a4d70704b54ea28a8e6637a25c849,R3,71,1,69,1,14247,MEASURED,3ab0621e79471fe12d119127f5c44cee6f591c9a353108f605a01b1d95dca4cd,70
SEED_ICLR2026_490a4d70704b54ea28a8e6637a25c849,R4,2,1,2,1,157643,MEASURED,d85bf16b9602185435f3b3df741cda8038bf4291e962a3ee5787a655dd485c34,1
SEED_ICLR2026_490d9bcb9befeacab21d3746924eaa4c,R1,25,1,24,1,194261,MEASURED,3190f24657dc2632e12cefea38687d7a301e1c5729d03af75286269c23ab24a0,24
SEED_ICLR2026_490d9bcb9befeacab21d3746924eaa4c,R2,25,4,89,4,146786.0,MEASURED,ada2e300a7d289465fc5d45cfcbef4bab0cc8f3336bda521dee96305bb5584c8,21
SEED_ICLR2026_490d9bcb9befeacab21d3746924eaa4c,R3,25,4,87,4,82681.5,MEASURED,9272ff942ca66b845f6c6b82ec81fe9ea4826709432ebd8a3fb7cea703dc89c7,21
SEED_ICLR2026_490d9bcb9befeacab21d3746924eaa4c,R4,1,4,4,1,427498,MEASURED,ce5e453b5f80a8b85dff5227edc22e4ca03c99e9c96b5df1bf21edb7f7d493b3,3
SEED_ICLR2026_491bbea0db340e2d0bc1feea9059909a,R1,18,0,0,0,,MEASURED,07fd47280c051128d14ff2aefe40467bc66a34311ea8ce7482d7ab6e7af29b27,18
SEED_ICLR2026_491bbea0db340e2d0bc1feea9059909a,R2,18,4,67,4,149151.5,MEASURED,b0b0c280a1aa3a44770bed15576c9e2c5c72bd38f334150ce0408ec56f0430d8,14
SEED_ICLR2026_491bbea0db340e2d0bc1feea9059909a,R3,18,1,16,1,76694,MEASURED,126b0a31b4ea8505b79b3754d3a1ec6207eea570d1f6060f835395e366dba3b1,17
SEED_ICLR2026_491bbea0db340e2d0bc1feea9059909a,R4,0,1,0,0,,MEASURED,6a598cad61d8bdaab09bda47ea41c8a9aa18472a82141305917804878ea4aa37,1
SEED_ICLR2026_4937610670be26d651ecdb4f2206d95f,R1,23,0,0,0,,MEASURED,7d22a5c5f24a9d68b4c0a757bcde3af58649869537670f8c5578c0e133ef15de,23
SEED_ICLR2026_4937610670be26d651ecdb4f2206d95f,R2,23,5,92,5,151150,MEASURED,59804684fab8b3a5a28fb7da89a9ea2f4fc5a4b0a3843d4af341207c55902405,18
SEED_ICLR2026_4937610670be26d651ecdb4f2206d95f,R3,23,4,82,4,175211.0,MEASURED,3b311c39d92ed58066193db42bae0d70d13d0f84d959baacba9749fba0f9ee2f,19
SEED_ICLR2026_4937610670be26d651ecdb4f2206d95f,R4,0,4,0,0,,MEASURED,5fe44e6e7e1a14f31c166b23bc5c5a0e272de8d4fe3740d84fa3d63674459deb,4
SEED_ICLR2026_4947292b9f5e7d4ab792fa35537f8b96,R1,28,0,0,0,,MEASURED,f734219b581fb7f06a56cbaa010eb59e1c7acde265c3e656460493f3d7a486f9,28
SEED_ICLR2026_4947292b9f5e7d4ab792fa35537f8b96,R2,28,2,48,2,104246.0,MEASURED,3b911c5067b5952fde4ba243f88ba11ff42a20e206b11a9f43f678340ea45ee6,26
SEED_ICLR2026_4947292b9f5e7d4ab792fa35537f8b96,R3,28,2,48,2,88023.5,MEASURED,cdc6b9f60fd5d608ee27465ea1f89b0f2cbd84c60457cca89ef0d24074da9772,26
SEED_ICLR2026_4947292b9f5e7d4ab792fa35537f8b96,R4,0,2,0,0,,MEASURED,edf314d73540883764f63371366566b1c283f905e38729098d92b46f70824778,2
SEED_ICLR2026_494ad6d9b36d9a1528dbf3baeb4e8a72,R1,24,1,21,1,181827,MEASURED,ef52f29cfcb861698b6a76825e2116b47b3af5cde0eb99c47eb23f0317a5ee96,23
SEED_ICLR2026_494ad6d9b36d9a1528dbf3baeb4e8a72,R2,24,9,194,9,178915,MEASURED,bb7685b2d5300b1f336ee3259a0d6739fe13041210310d026a089acf458f7dcf,15
SEED_ICLR2026_494ad6d9b36d9a1528dbf3baeb4e8a72,R3,24,4,86,4,135550.5,MEASURED,211709b2b0dac6a365cb1314a25565a511b33ae7925db7fcd7485d2f586b2d6c,20
SEED_ICLR2026_494ad6d9b36d9a1528dbf3baeb4e8a72,R4,1,4,4,1,244030,MEASURED,3f35478292bf59ab50827028adfec7a34afe9227540ecb0928e53346b349092b,3
SEED_ICLR2026_4958a8ad01f524de2ec5274678ffa5a4,R1,26,1,26,1,113402,MEASURED,701251c185690476578e7f2d5c9d2f835743766d1821b2f758b46b909b59c219,25
SEED_ICLR2026_4958a8ad01f524de2ec5274678ffa5a4,R2,26,9,201,9,132018,MEASURED,8039f84ca715bb1703fb1379aea07c2223a705ca2ba3ba0054ee19ccc239a2d8,17
SEED_ICLR2026_4958a8ad01f524de2ec5274678ffa5a4,R3,26,0,0,0,,MEASURED,8fc0f3a00dbb5f6572772cd9ad8aab38fa432924e9d193f7b8e7e17f3d9204c8,26
SEED_ICLR2026_4958a8ad01f524de2ec5274678ffa5a4,R4,1,0,0,0,,MEASURED,1571754d9ca437e68968dbf93662bab2ec8317d68ebda72b42e298ec9b7c82a7,1
SEED_ICLR2026_4964cd3f89ee5b57f07f4bc1824d2beb,R1,25,1,22,1,137668,MEASURED,b4b8cf1d648f11cc4b3249970807ada47ab5e6c712af8270ad91c285c046c4ae,24
SEED_ICLR2026_4964cd3f89ee5b57f07f4bc1824d2beb,R2,25,5,108,5,112405,MEASURED,3e2203fc7b005b7159c1a7bc5d9e89d5bed6d6592afbd35475d3a1ff1695bd9b,20
SEED_ICLR2026_4964cd3f89ee5b57f07f4bc1824d2beb,R3,25,5,110,5,168874,MEASURED,e8f18503a4f126039650b591904369f14484e066deb866da59c6f14338521ffa,20
SEED_ICLR2026_4964cd3f89ee5b57f07f4bc1824d2beb,R4,1,5,5,1,318119,MEASURED,6036c811698153d2df2920f152c090a17eeb70ef1d24dfd8ceb38b90ec5d9039,4
SEED_ICLR2026_49691197eef302e1343a37229aa947d9,R1,37,3,102,3,144889,MEASURED,7eaa950cc7944297d29b9db3da51409d76335523a0dd1b9682336ca94a3c727d,34
SEED_ICLR2026_49691197eef302e1343a37229aa947d9,R2,37,6,206,6,80042.5,MEASURED,d876d5c919e0f4af90bf3f8bbea56a1af2e905345413923f50ed523b3bcc6292,31
