seed_id,route_pair,paper_id,old_cell_status,old_max_matched_slots,semantic_cell_status,semantic_max_matched_slots,block_transition,paper_transition,reason
SEED_ICLR2026_1adcb8408ec1f196ade16b94e9405a5d,R3,ICLR2025_a1e0d6fa0c30b7d4f75dd9c7ed6189f2,MEASURED,14,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_1adcb8408ec1f196ade16b94e9405a5d,R3,ICLR2025_a88500575865997da1f56a06aabb0958,MEASURED,14,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_1adcb8408ec1f196ade16b94e9405a5d,R3,ICLR2025_a8e3197f627b9c88f86c0d3eb1ade5d7,MEASURED,14,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_1adcb8408ec1f196ade16b94e9405a5d,R3,ICLR2025_ae338b3fe6624798efa80b6581924028,MEASURED,14,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_1adcb8408ec1f196ade16b94e9405a5d,R3,ICLR2025_b295b3a940706f431076c86b78907757,MEASURED,14,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_1adcb8408ec1f196ade16b94e9405a5d,R3,ICLR2025_be82bb4bf8333107b0fe430e1017831a,MEASURED,14,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_1adcb8408ec1f196ade16b94e9405a5d,R3,ICLR2025_bed8e95c6a99df485a6fc8b973e2d6cb,MEASURED,14,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_1adcb8408ec1f196ade16b94e9405a5d,R3,ICLR2025_c9028f7874df04843e7bf435ee4cd3c3,MEASURED,14,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_1adcb8408ec1f196ade16b94e9405a5d,R3,ICLR2025_e0c256700465c158de71081b4cf5e8c3,MEASURED,14,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_1adcb8408ec1f196ade16b94e9405a5d,R3,ICLR2025_ea94957d81b1c1caf87ef5319fa6b467,MEASURED,14,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_1adcb8408ec1f196ade16b94e9405a5d,R3,ICLR2025_f21a5fedfbcb55406ddaf51cf90d494a,MEASURED,14,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_1adcb8408ec1f196ade16b94e9405a5d,R4,ICLR2025_1c9ee8c9e1a0c7de49e15720c4ce6f78,MEASURED,2,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_1adcb8408ec1f196ade16b94e9405a5d,R4,ICLR2025_2f27964513a28d034530bfdd117ea31d,MEASURED,2,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_1adcb8408ec1f196ade16b94e9405a5d,R4,ICLR2025_380afe1a245a3b2134010620eae88865,MEASURED,2,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_1adcb8408ec1f196ade16b94e9405a5d,R4,ICLR2025_a0709efe5139939ab69902884ecad9c1,MEASURED,2,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_1ae4999aefb509d75d8608e07280922c,R1,,NOT_RUN,,BLOCKED_SOURCE_GATE,,UNMATCHED_BOTH,NEITHER,BLOCKED_SOURCE_GATE
SEED_ICLR2026_1ae4999aefb509d75d8608e07280922c,R2,,NOT_RUN,,BLOCKED_SOURCE_GATE,,UNMATCHED_BOTH,NEITHER,BLOCKED_SOURCE_GATE
SEED_ICLR2026_1ae4999aefb509d75d8608e07280922c,R3,,NOT_RUN,,BLOCKED_SOURCE_GATE,,UNMATCHED_BOTH,NEITHER,BLOCKED_SOURCE_GATE
SEED_ICLR2026_1ae4999aefb509d75d8608e07280922c,R4,,NOT_RUN,,BLOCKED_SOURCE_GATE,,UNMATCHED_BOTH,NEITHER,BLOCKED_SOURCE_GATE
SEED_ICLR2026_1af83ab66b4f07a3f55788e67dab5782,R1,,NOT_RUN,,BLOCKED_SOURCE_GATE,,UNMATCHED_BOTH,NEITHER,BLOCKED_SOURCE_GATE
SEED_ICLR2026_1af83ab66b4f07a3f55788e67dab5782,R2,,NOT_RUN,,BLOCKED_SOURCE_GATE,,UNMATCHED_BOTH,NEITHER,BLOCKED_SOURCE_GATE
SEED_ICLR2026_1af83ab66b4f07a3f55788e67dab5782,R3,,NOT_RUN,,BLOCKED_SOURCE_GATE,,UNMATCHED_BOTH,NEITHER,BLOCKED_SOURCE_GATE
SEED_ICLR2026_1af83ab66b4f07a3f55788e67dab5782,R4,,NOT_RUN,,BLOCKED_SOURCE_GATE,,UNMATCHED_BOTH,NEITHER,BLOCKED_SOURCE_GATE
SEED_ICLR2026_1b12af6af9dbfa931373ea9402dc801a,R1,ICLR2025_117308c91189385fd47cfc36d7e6e0e5,MEASURED,1,MEASURED,4,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_1b12af6af9dbfa931373ea9402dc801a,R1,ICLR2025_148c0aeea1c5da82f4fa86a09d4190da,MEASURED,1,MEASURED,4,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_1b12af6af9dbfa931373ea9402dc801a,R1,ICLR2025_1a074a28c3a6f2056562d00649ae6416,MEASURED,1,MEASURED,4,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_1b12af6af9dbfa931373ea9402dc801a,R1,ICLR2025_460a1d8eac34125dad453b28d6d64446,MEASURED,1,MEASURED,4,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_1b12af6af9dbfa931373ea9402dc801a,R1,ICLR2025_9902a53031ebbbab73898028073d4790,MEASURED,1,MEASURED,4,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_1b12af6af9dbfa931373ea9402dc801a,R1,ICLR2025_a9d5c33e38442450f9781bd7bad3c81e,MEASURED,1,MEASURED,4,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_1b12af6af9dbfa931373ea9402dc801a,R1,ICLR2025_ca96d9b87059a0b408ec1a1cd0ab46ec,MEASURED,1,MEASURED,4,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_1b12af6af9dbfa931373ea9402dc801a,R1,ICLR2025_da2411768acb844b255bb6770e5a71c7,MEASURED,1,MEASURED,4,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_1b12af6af9dbfa931373ea9402dc801a,R1,ICLR2025_e59bf9a9077c361ed57180fc79c5b8d8,MEASURED,1,MEASURED,4,RETAINED_CHANGED_CARDINALITY,RETAINED,
SEED_ICLR2026_1b12af6af9dbfa931373ea9402dc801a,R2,ICLR2025_0967d7c8b171dd81b77c43067c02bebf,MEASURED,5,MEASURED,7,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_1b12af6af9dbfa931373ea9402dc801a,R2,ICLR2025_10d19888a94f390e58f922ab3937e1cb,MEASURED,5,MEASURED,7,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_1b12af6af9dbfa931373ea9402dc801a,R2,ICLR2025_1cc864add5073ddac8e081d1f099e10d,MEASURED,5,MEASURED,7,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_1b12af6af9dbfa931373ea9402dc801a,R2,ICLR2025_25ae35b5b1738d80f1f03a8713e405ec,MEASURED,5,MEASURED,7,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_1b12af6af9dbfa931373ea9402dc801a,R2,ICLR2025_33301bb40020a56ef56b8b5081e5c4d5,MEASURED,5,MEASURED,7,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_1b12af6af9dbfa931373ea9402dc801a,R2,ICLR2025_3926df1a00c9abf056df7bcf253d026a,MEASURED,5,MEASURED,7,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_1b12af6af9dbfa931373ea9402dc801a,R2,ICLR2025_3e7cf447f21cd11c846463affefce665,MEASURED,5,MEASURED,7,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_1b12af6af9dbfa931373ea9402dc801a,R2,ICLR2025_5ab848771ff8c9c47aac4128e2ef9f4e,MEASURED,5,MEASURED,7,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_1b12af6af9dbfa931373ea9402dc801a,R2,ICLR2025_5d8201b37e165a131f5c6c6ad5230f58,MEASURED,5,MEASURED,7,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_1b12af6af9dbfa931373ea9402dc801a,R2,ICLR2025_85c0735854c2df1cdf6884a9ea53d45f,MEASURED,5,MEASURED,7,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_1b12af6af9dbfa931373ea9402dc801a,R2,ICLR2025_89beb2a345269f3f9afe48cee35403aa,MEASURED,5,MEASURED,7,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_1b12af6af9dbfa931373ea9402dc801a,R2,ICLR2025_9ddd47ee8d0b9543925a8db3e9d879b3,MEASURED,5,MEASURED,7,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_1b12af6af9dbfa931373ea9402dc801a,R2,ICLR2025_adb77ecc8ba1c2d3135c86a46b8f2496,MEASURED,5,MEASURED,7,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_1b12af6af9dbfa931373ea9402dc801a,R2,ICLR2025_afe52e5ddaa88badea593b306df483d9,MEASURED,5,MEASURED,7,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_1b12af6af9dbfa931373ea9402dc801a,R2,ICLR2025_bb63841e1ad12370a34504f15c60db4f,MEASURED,5,MEASURED,7,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_1b12af6af9dbfa931373ea9402dc801a,R2,ICLR2025_bd996108ed57d388866ca6deb7acf6cb,MEASURED,5,MEASURED,7,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_1b12af6af9dbfa931373ea9402dc801a,R2,ICLR2025_bf375a8dabbae40def018957ea68842a,MEASURED,5,MEASURED,7,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_1b12af6af9dbfa931373ea9402dc801a,R2,ICLR2025_c66e1fcc9691aae706250638f36f681b,MEASURED,5,MEASURED,7,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_1b12af6af9dbfa931373ea9402dc801a,R2,ICLR2025_df96de50d1d206d7d693603481112104,MEASURED,5,MEASURED,7,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_1b12af6af9dbfa931373ea9402dc801a,R2,ICLR2025_ecd92623ac899357312aaa8915853699,MEASURED,5,MEASURED,7,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_1b12af6af9dbfa931373ea9402dc801a,R2,ICLR2025_ef12378d988ef4dac37b200d1906056a,MEASURED,5,MEASURED,7,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_1b12af6af9dbfa931373ea9402dc801a,R2,ICLR2025_f0b1515be276f6ba82b4f2b25e50bef0,MEASURED,5,MEASURED,7,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_1b12af6af9dbfa931373ea9402dc801a,R2,ICLR2025_fcc22e5b7d5d2155d994da22d045f0a6,MEASURED,5,MEASURED,7,RETAINED_CHANGED_CARDINALITY,RETAINED,
SEED_ICLR2026_1b12af6af9dbfa931373ea9402dc801a,R3,ICLR2025_0967d7c8b171dd81b77c43067c02bebf,MEASURED,4,MEASURED,10,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_1b12af6af9dbfa931373ea9402dc801a,R3,ICLR2025_0ae94013da7cd459402fd77874e09ee3,MEASURED,4,MEASURED,10,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_1b12af6af9dbfa931373ea9402dc801a,R3,ICLR2025_1530249fcd5e2996b6248c5d9fc0ab64,MEASURED,4,MEASURED,10,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_1b12af6af9dbfa931373ea9402dc801a,R3,ICLR2025_17a234c91f746d9625a75cf8a8731ee2,MEASURED,4,MEASURED,10,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_1b12af6af9dbfa931373ea9402dc801a,R3,ICLR2025_189699197ead7a012c7fa4cdc4cc413d,MEASURED,4,MEASURED,10,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_1b12af6af9dbfa931373ea9402dc801a,R3,ICLR2025_3b4e1336f775c3dba16ebbb8d2afd258,MEASURED,4,MEASURED,10,RETAINED_CHANGED_CARDINALITY,RETAINED,
SEED_ICLR2026_1b12af6af9dbfa931373ea9402dc801a,R3,ICLR2025_3bfee3bc6639c36e6e7b058db909f760,MEASURED,4,MEASURED,10,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_1b12af6af9dbfa931373ea9402dc801a,R3,ICLR2025_414f4c9fe9653e5de98fad6964d50315,MEASURED,4,MEASURED,10,RETAINED_CHANGED_CARDINALITY,RETAINED,
SEED_ICLR2026_1b12af6af9dbfa931373ea9402dc801a,R3,ICLR2025_477d1531c260f9605bbf9d14d00952d4,MEASURED,4,MEASURED,10,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_1b12af6af9dbfa931373ea9402dc801a,R3,ICLR2025_7db81dc967383b560798b0954d51973d,MEASURED,4,MEASURED,10,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_1b12af6af9dbfa931373ea9402dc801a,R3,ICLR2025_808a79d149c9dd8338d789881c9dab4c,MEASURED,4,MEASURED,10,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_1b12af6af9dbfa931373ea9402dc801a,R3,ICLR2025_948b1c9d660d7286dd767cd07dabd487,MEASURED,4,MEASURED,10,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_1b12af6af9dbfa931373ea9402dc801a,R3,ICLR2025_97b73904e88cc1dc0a3485595eda3753,MEASURED,4,MEASURED,10,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_1b12af6af9dbfa931373ea9402dc801a,R3,ICLR2025_a8223b0ad64007423ffb308b0dd92298,MEASURED,4,MEASURED,10,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_1b12af6af9dbfa931373ea9402dc801a,R3,ICLR2025_ab1b7c99395064743acbc6c694e4253a,MEASURED,4,MEASURED,10,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_1b12af6af9dbfa931373ea9402dc801a,R3,ICLR2025_ba1d33849b963efc6b5d3082ad68f480,MEASURED,4,MEASURED,10,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_1b12af6af9dbfa931373ea9402dc801a,R3,ICLR2025_bd5508e429849637d177603c32169aba,MEASURED,4,MEASURED,10,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_1b12af6af9dbfa931373ea9402dc801a,R3,ICLR2025_bddd4e769412635c62edd8e74a413e28,MEASURED,4,MEASURED,10,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_1b12af6af9dbfa931373ea9402dc801a,R3,ICLR2025_c66a3f3d3317da8d4b9c1579e2bc97d5,MEASURED,4,MEASURED,10,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_1b12af6af9dbfa931373ea9402dc801a,R3,ICLR2025_c745bfa5b50544882938ff4f89ff26ac,MEASURED,4,MEASURED,10,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_1b12af6af9dbfa931373ea9402dc801a,R3,ICLR2025_d3f81d151cb141cea22904251efcf174,MEASURED,4,MEASURED,10,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_1b12af6af9dbfa931373ea9402dc801a,R3,ICLR2025_d5a1f97d2b922da92e880d13b7d2bf02,MEASURED,4,MEASURED,10,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_1b12af6af9dbfa931373ea9402dc801a,R3,ICLR2025_d9a7358e7778a9c1facbfe53cb26e459,MEASURED,4,MEASURED,10,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_1b12af6af9dbfa931373ea9402dc801a,R3,ICLR2025_dbd6b295535e44f2b8ec0c3f1da7c509,MEASURED,4,MEASURED,10,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_1b12af6af9dbfa931373ea9402dc801a,R3,ICLR2025_ddfe6bae7b869e819f842753009b94ad,MEASURED,4,MEASURED,10,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_1b12af6af9dbfa931373ea9402dc801a,R3,ICLR2025_e496e0ce207ba9cdcc7d79bd499db67e,MEASURED,4,MEASURED,10,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_1b12af6af9dbfa931373ea9402dc801a,R4,ICLR2025_3448058d44f133839042295f79a9a958,MEASURED,1,MEASURED,2,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_1b12af6af9dbfa931373ea9402dc801a,R4,ICLR2025_948b1c9d660d7286dd767cd07dabd487,MEASURED,1,MEASURED,2,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_1b12af6af9dbfa931373ea9402dc801a,R4,ICLR2025_a9d5c33e38442450f9781bd7bad3c81e,MEASURED,1,MEASURED,2,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_1b12af6af9dbfa931373ea9402dc801a,R4,ICLR2025_ab1b7c99395064743acbc6c694e4253a,MEASURED,1,MEASURED,2,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_1b12af6af9dbfa931373ea9402dc801a,R4,ICLR2025_dbd6b295535e44f2b8ec0c3f1da7c509,MEASURED,1,MEASURED,2,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_1b12af6af9dbfa931373ea9402dc801a,R4,ICLR2025_e59bf9a9077c361ed57180fc79c5b8d8,MEASURED,1,MEASURED,2,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_1b1693f212268aa27ead8ae45ae18833,R1,ICLR2025_1c9ee8c9e1a0c7de49e15720c4ce6f78,MEASURED,1,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_1b1693f212268aa27ead8ae45ae18833,R1,ICLR2025_297fe652867e4897e9f1fe1cd715de19,MEASURED,1,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_1b1693f212268aa27ead8ae45ae18833,R2,ICLR2025_09afabe33dc7db66530dea6483b22e5d,MEASURED,6,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_1b1693f212268aa27ead8ae45ae18833,R2,ICLR2025_16c5b4102a6b6eb061e502ce6736ad8a,MEASURED,6,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_1b1693f212268aa27ead8ae45ae18833,R2,ICLR2025_2722a0ccf6acfe3d144fdbb0dedd80b5,MEASURED,6,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_1b1693f212268aa27ead8ae45ae18833,R2,ICLR2025_2e098001625a8b8f22bf6c1aef09c4e5,MEASURED,6,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_1b1693f212268aa27ead8ae45ae18833,R2,ICLR2025_2eef1f75516b0cfd3e944345e5f88c08,MEASURED,6,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_1b1693f212268aa27ead8ae45ae18833,R2,ICLR2025_4072543747a14bbed76284cf2c04b9e9,MEASURED,6,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_1b1693f212268aa27ead8ae45ae18833,R2,ICLR2025_4e21153e79aff242492146d78d09fcdb,MEASURED,6,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_1b1693f212268aa27ead8ae45ae18833,R2,ICLR2025_679fcceef65c3d855aa885bd024542c1,MEASURED,6,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_1b1693f212268aa27ead8ae45ae18833,R2,ICLR2025_7571c9d44179c7988178593c5b62a9b6,MEASURED,6,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_1b1693f212268aa27ead8ae45ae18833,R2,ICLR2025_89c61fce5a8b73871d1c4073f486b134,MEASURED,6,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_1b1693f212268aa27ead8ae45ae18833,R2,ICLR2025_95a704bd2fdf8ef8242b4adcc7ce3c93,MEASURED,6,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_1b1693f212268aa27ead8ae45ae18833,R2,ICLR2025_9ee3a664ccfeabc0da16ac6f1f1cfe59,MEASURED,6,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_1b1693f212268aa27ead8ae45ae18833,R3,ICLR2025_283066055b0256ca8e3e0c8c96019357,MEASURED,7,MEASURED,1,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_1b1693f212268aa27ead8ae45ae18833,R3,ICLR2025_297fe652867e4897e9f1fe1cd715de19,MEASURED,7,MEASURED,1,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_1b1693f212268aa27ead8ae45ae18833,R3,ICLR2025_2af641762dc02035c31a9314b2d090b6,MEASURED,7,MEASURED,1,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_1b1693f212268aa27ead8ae45ae18833,R3,ICLR2025_2e098001625a8b8f22bf6c1aef09c4e5,MEASURED,7,MEASURED,1,RETAINED_CHANGED_CARDINALITY,RETAINED,
SEED_ICLR2026_1b1693f212268aa27ead8ae45ae18833,R3,ICLR2025_33b47b3d2441a17b95344cd635f3dd01,MEASURED,7,MEASURED,1,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_1b1693f212268aa27ead8ae45ae18833,R3,ICLR2025_51fd9a7d1706023cb9f8210cc6ac357c,MEASURED,7,MEASURED,1,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_1b1693f212268aa27ead8ae45ae18833,R3,ICLR2025_59ac7b4faef41e5c49d4fee24f3e8fbb,MEASURED,7,MEASURED,1,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_1b1693f212268aa27ead8ae45ae18833,R3,ICLR2025_6e05f62f2d6719998244a1ee197e3845,MEASURED,7,MEASURED,1,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_1b1693f212268aa27ead8ae45ae18833,R3,ICLR2025_85381f4549b5ddf1d48e2e287d7d3d15,MEASURED,7,MEASURED,1,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_1b1693f212268aa27ead8ae45ae18833,R3,ICLR2025_8c4d21a4b33361c40c2142db9511c126,MEASURED,7,MEASURED,1,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_1b1693f212268aa27ead8ae45ae18833,R3,ICLR2025_a0709efe5139939ab69902884ecad9c1,MEASURED,7,MEASURED,1,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_1b1693f212268aa27ead8ae45ae18833,R3,ICLR2025_b9523d484af624986c2e0c630ac44ecb,MEASURED,7,MEASURED,1,RETAINED_CHANGED_CARDINALITY,GAINED,
SEED_ICLR2026_1b1693f212268aa27ead8ae45ae18833,R3,ICLR2025_c2a96d676ac2716615bf1ab7edd3f3d3,MEASURED,7,MEASURED,1,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_1b1693f212268aa27ead8ae45ae18833,R3,ICLR2025_c7b925e600ae4880f5c5d7557f70a72b,MEASURED,7,MEASURED,1,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_1b1693f212268aa27ead8ae45ae18833,R3,ICLR2025_f49d76cf84df83a611883c621c96d2d9,MEASURED,7,MEASURED,1,RETAINED_CHANGED_CARDINALITY,LOST,
SEED_ICLR2026_1b1693f212268aa27ead8ae45ae18833,R4,ICLR2025_1c9ee8c9e1a0c7de49e15720c4ce6f78,MEASURED,1,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_1b1693f212268aa27ead8ae45ae18833,R4,ICLR2025_a0709efe5139939ab69902884ecad9c1,MEASURED,1,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_1b2d5407ac2e88ed20b9700d371d529e,R1,,MEASURED,0,MEASURED,0,UNMATCHED_BOTH,NEITHER,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_1b2d5407ac2e88ed20b9700d371d529e,R2,ICLR2025_09afabe33dc7db66530dea6483b22e5d,MEASURED,4,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_1b2d5407ac2e88ed20b9700d371d529e,R2,ICLR2025_16ea5a6e34b9f0128c9fe8b44f5727df,MEASURED,4,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_1b2d5407ac2e88ed20b9700d371d529e,R2,ICLR2025_4a4a3c197deac042461c677219efd36c,MEASURED,4,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
SEED_ICLR2026_1b2d5407ac2e88ed20b9700d371d529e,R2,ICLR2025_812e3f4ff9877b318689a22d81172cf3,MEASURED,4,MEASURED,0,LOST_MATCH,LOST,NO_ADMISSIBLE_EDGE_OR_CAPACITY_COMPETITION
